name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;527;0;825;3053;1115;3053;1024;0
header;247;126;247;162;1871;162;1871;126
A;873;1158;873;1200;902;1200;902;1158
A;944;1158;944;1201;976;1201;976;1158
D;985;1159;985;1209;1018;1209;1018;1159
A;1061;1287;1061;1287;1061;1287;1061;1287
A;1036;1374;1036;1401;1061;1401;1061;1374
B;1040;2054;1040;2080;1061;2080;1061;2054
A;1088;2280;1088;2280;1088;2280;1088;2280
A;809;2469;809;2470;811;2470;811;2469
C;1036;2604;1036;2632;1056;2632;1056;2604
A;1057;2726;1057;2730;1061;2730;1061;2726
