name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;530;0;690;3057;1082;3057;1082;0
header;248;159;248;196;1860;196;1860;159
A;1029;220;1029;250;1055;250;1055;220
B;825;409;825;427;839;427;839;409
A;707;874;707;886;714;886;714;874
B;1044;887;1044;918;1065;918;1065;887
B;1014;954;1014;973;1028;973;1028;954
B;1013;1091;1013;1110;1028;1110;1028;1091
A;1022;1465;1022;1476;1029;1476;1029;1465
C;1045;1561;1045;1590;1065;1590;1065;1561
D;1047;2224;1047;2254;1073;2254;1073;2224
A;896;2578;896;2589;903;2589;903;2578
