name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;255;0;691;3049;1115;3049;1092;0
header;258;140;258;178;1884;178;1884;140
A;1057;209;1057;237;1079;237;1079;209
B;1061;881;1061;908;1082;908;1082;881
A;956;1458;956;1470;963;1470;963;1458
C;1064;1550;1064;1577;1084;1577;1084;1550
A;575;1825;575;1837;582;1837;582;1825
D;1070;2222;1070;2249;1091;2249;1091;2222
B;880;2418;880;2430;888;2430;888;2418
A;934;2543;934;2543;935;2543;935;2543
C;800;2591;800;2617;825;2617;825;2591
B;873;2591;873;2606;894;2606;894;2591
