name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;417;0;440;3043;1052;3043;1052;0
header;213;134;213;168;1846;168;1846;134
A;940;179;940;181;942;181;942;179
A;918;259;918;315;956;315;956;259
B;614;260;614;315;662;315;662;260
A;1020;551;1020;579;1039;579;1039;551
B;897;607;897;625;910;625;910;607
B;1017;1222;1017;1250;1039;1250;1039;1222
A;754;1569;754;1586;769;1586;769;1569
C;1017;1899;1017;1929;1039;1929;1039;1899
B;693;2255;693;2274;708;2274;708;2255
D;1021;2580;1021;2607;1043;2607;1043;2580
B;482;2660;482;2676;505;2676;505;2660
B;776;2660;776;2675;799;2675;799;2660
