name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;176;0;371;3053;1022;3053;999;0
header;175;152;175;185;1791;185;1791;152
B;706;876;706;936;749;936;749;876
A;759;921;759;935;774;935;774;921
A;648;922;648;935;662;935;662;922
A;760;1085;760;1128;791;1128;791;1085
D;801;1086;801;1128;835;1128;835;1086
A;446;1087;446;1130;461;1130;461;1087
B;407;1088;407;1130;437;1130;437;1088
A;972;1263;972;1291;995;1291;995;1263
B;979;1940;979;1967;999;1967;999;1940
A;486;2123;486;2128;491;2128;491;2123
A;670;2582;670;2587;676;2587;676;2582
C;977;2610;977;2638;997;2638;997;2610
